from_id,to_id,y_0,y_1,x_0,x_1,z_0,z_1
1057,1759,4869401.39518607,4869403.155584689,557827.9933107065,557822.5071798471,375.4044207975896,375.36861576288976
1759,1058,4869403.155584689,4869403.95395575,557822.5071798471,557823.3295111973,375.36861576288976,375.3496751331862
1760,1761,4867747.0,4867750.049495891,558522.0,558520.6381019268,393.1099853515625,393.077340608511
1761,1762,4867750.049495891,4867753.999526021,558520.6381019268,558518.8753721914,393.077340608511,393.03419557620595
1762,1763,4867753.999526021,4867755.482965967,558518.8753721914,558518.2270517283,393.03419557620595,393.02325171443414
1763,1764,4867755.482965967,4867759.753046311,558518.2270517283,558516.3628163511,393.02325171443414,392.97207011739897
1764,1765,4867759.753046311,4867763.985168363,558516.3628163511,558514.5319143123,392.97207011739897,392.92598525896176
1765,1766,4867763.985168363,4867766.372058759,558514.5319143123,558513.4813367509,392.92598525896176,392.89591724129565
1766,1767,4867766.372058759,4867769.716863171,558513.4813367509,558512.0269554373,392.89591724129565,392.8588528075597
1767,1768,4867769.716863171,4867774.05467821,558512.0269554373,558510.1535643883,392.8588528075597,392.80537643284583
1768,1769,4867774.05467821,4867778.2219113475,558510.1535643883,558508.3174687732,392.80537643284583,392.75249933683165
1769,1770,4867778.2219113475,4867779.217296408,558508.3174687732,558507.8957713514,392.75249933683165,392.74972934251286
1770,1771,4867779.217296408,4867784.489418413,558507.8957713514,558505.5985387369,392.74972934251286,392.68813586415854
1771,1772,4867784.489418413,4867789.444970327,558505.5985387369,558503.4488160721,392.68813586415854,392.6392087048216
1772,1773,4867789.444970327,4867794.747592948,558503.4488160721,558501.1679367637,392.6392087048216,392.57759665875346
1773,1774,4867794.747592948,4867798.680058725,558501.1679367637,558499.4248657437,392.57759665875346,392.5333836556442
1774,1775,4867798.680058725,4867801.009221909,558499.4248657437,558498.3997886535,392.5333836556442,392.5090193755317
1775,1776,4867801.009221909,4867802.172647058,558498.3997886535,558497.9105414284,392.5090193755317,392.4957240691051
1776,1777,4867802.172647058,4867804.9910470145,558497.9105414284,558496.7014742038,392.4957240691051,392.46370753879785
1777,1778,4867804.9910470145,4867808.764512376,558496.7014742038,558495.0866185211,392.46370753879785,392.42053145306886
1778,1779,4867808.764512376,4867812.413796412,558495.0866185211,558493.4987628936,392.42053145306886,392.38692699819984
1779,1780,4867812.413796412,4867813.584653316,558493.4987628936,558493.0039865036,392.38692699819984,392.37305527732326
1780,1781,4867813.584653316,4867818.991418089,558493.0039865036,558490.6916606927,392.37305527732326,392.3110791864457
1781,1782,4867818.991418089,4867823.773358296,558490.6916606927,558488.6136978774,392.3110791864457,392.2629611697434
1782,1783,4867823.773358296,4867825.002553153,558488.6136978774,558488.0562496502,392.2629611697434,392.2473180374164
1783,1784,4867825.002553153,4867828.601618045,558488.0562496502,558486.4823929411,392.2473180374164,392.2152164470015
1784,1785,4867828.601618045,4867833.686782457,558486.4823929411,558484.2925360326,392.2152164470015,392.1602851389113
1785,1786,4867833.686782457,4867836.001166788,558484.2925360326,558483.3232778949,392.1602851389113,392.13382044288966
1786,1787,4867836.001166788,4867839.709441158,558483.3232778949,558481.6878647334,392.13382044288966,392.0954720758474
1787,1788,4867839.709441158,4867844.398685125,558481.6878647334,558479.5534905257,392.0954720758474,392.047788259071
1788,1789,4867844.398685125,4867848.117458823,558479.5534905257,558478.009873811,392.047788259071,392.008268523426
1789,1790,4867848.117458823,4867849.182613428,558478.009873811,558477.5779822924,392.008268523426,391.99976175227516
1790,1791,4867849.182613428,4867854.184830875,558477.5779822924,558475.3872063713,391.99976175227516,391.94552048894536
1791,1792,4867854.184830875,4867858.872052758,558475.3872063713,558473.3626833291,391.94552048894536,391.8969183770821
1792,1793,4867858.872052758,4867863.803524969,558473.3626833291,558471.2146457925,391.8969183770821,391.8497824686324
1793,1794,4867863.803524969,4867868.6496137995,558471.2146457925,558469.1746272368,391.8497824686324,391.79528868367964
1794,1795,4867868.6496137995,4867871.048972325,558469.1746272368,558468.1097336536,391.79528868367964,391.76744594865204
1795,1796,4867871.048972325,4867874.632037686,558468.1097336536,558466.4945905919,391.76744594865204,391.73535895748677
1796,1797,4867874.632037686,4867879.400949427,558466.4945905919,558464.4832663072,391.73535895748677,391.6864232099754
1797,1798,4867879.400949427,4867883.083162044,558464.4832663072,558462.9000737546,391.6864232099754,391.6450167122353
1798,1799,4867883.083162044,4867884.299965471,558462.9000737546,558462.3567731063,391.6450167122353,391.631377807357
1799,1800,4867884.299965471,4867889.103365456,558462.3567731063,558460.3050627705,391.631377807357,391.5857150135426
1800,1801,4867889.103365456,4867893.854022238,558460.3050627705,558458.2100623051,391.5857150135426,391.5380075452254
1801,1802,4867893.854022238,4867898.579104351,558458.2100623051,558456.2662627059,391.5380075452254,391.4927580296454
1802,1803,4867898.579104351,4867903.541864407,558456.2662627059,558454.0469317492,391.4927580296454,391.44113136831464
1803,1804,4867903.541864407,4867905.823344334,558454.0469317492,558453.0190993487,391.44113136831464,391.42665383085864
1804,1805,4867905.823344334,4867909.627483642,558453.0190993487,558451.4614599302,391.42665383085864,391.387855039581
1805,1806,4867909.627483642,4867914.2109520165,558451.4614599302,558449.4551427257,391.387855039581,391.33713131659124
1806,1807,4867914.2109520165,4867916.500932081,558449.4551427257,558448.4845944807,391.33713131659124,391.3126713325096
1807,1808,4867916.500932081,4867918.812920471,558448.4845944807,558447.4463036841,391.3126713325096,391.29327997923826
1808,1809,4867918.812920471,4867923.787326988,558447.4463036841,558445.3088027571,391.29327997923826,391.24615473718075
1809,1810,4867923.787326988,4867928.483731358,558445.3088027571,558443.324302172,391.24615473718075,391.1957506779147
1810,1811,4867928.483731358,4867929.741354184,558443.324302172,558442.7428045932,391.1957506779147,391.1805552904085
1811,1812,4867929.741354184,4867934.300918866,558442.7428045932,558440.7185160054,391.1805552904085,391.14464313127166
1812,1813,4867934.300918866,4867938.917416455,558440.7185160054,558438.7919743984,391.14464313127166,391.0975291022271
1813,1814,4867938.917416455,4867940.066758334,558438.7919743984,558438.2798573261,391.0975291022271,391.0857338839852
1814,1815,4867940.066758334,4867943.5337042585,558438.2798573261,558436.7943625478,391.0857338839852,391.0529983845139
1815,1816,4867943.5337042585,4867949.35281978,558436.7943625478,558434.2412165442,391.0529983845139,390.99982528967473
1816,1817,4867949.35281978,4867951.816048601,558434.2412165442,558433.1762655956,390.99982528967473,390.9737902023846
1817,1818,4867951.816048601,4867954.023967291,558433.1762655956,558432.2042323635,390.9737902023846,390.95435036301865
1818,1819,4867954.023967291,4867958.922637784,558432.2042323635,558430.1454905713,390.95435036301865,390.90569758194994
1819,1820,4867958.922637784,4867963.61618755,558430.1454905713,558428.1157959428,390.90569758194994,390.865974100878
1820,1821,4867963.61618755,4867969.690462091,558428.1157959428,558425.4723166295,390.865974100878,390.8040072750874
1821,1822,4867969.690462091,4867974.301797534,558425.4723166295,558423.4953496276,390.8040072750874,390.762172047055
1822,1823,4867974.301797534,4867978.919514691,558423.4953496276,558421.4506008294,390.762172047055,390.719094084434
1823,1824,4867978.919514691,4867983.8119594185,558421.4506008294,558419.3909436531,390.719094084434,390.6747846498987
1824,1825,4867983.8119594185,4867986.132899357,558419.3909436531,558418.3228817398,390.6747846498987,390.65221039835745
1825,1826,4867986.132899357,4867989.4803046435,558418.3228817398,558416.9242837236,390.65221039835745,390.62246061699545
1826,1827,4867989.4803046435,4867994.179869901,558416.9242837236,558414.8654929067,390.62246061699545,390.58151703729715
1827,1828,4867994.179869901,4867997.565344422,558414.8654929067,558413.43741055,390.58151703729715,390.5448615401806
1828,1829,4867997.565344422,4867998.739794565,558413.43741055,558412.9579516894,390.5448615401806,390.5352515715812
1829,1830,4867998.739794565,4868004.622647449,558412.9579516894,558410.3038041015,390.5352515715812,390.4777296594947
1830,1831,4868004.622647449,4868009.252120433,558410.3038041015,558408.3619384456,390.4777296594947,390.4362031412618
1831,1832,4868009.252120433,4868013.861516062,558408.3619384456,558406.3206384253,390.4362031412618,390.3926060564301
1832,1833,4868013.861516062,4868018.670090146,558406.3206384253,558404.177063356,390.3926060564301,390.3422936292898
1833,1834,4868018.670090146,4868020.952643684,558404.177063356,558403.2249877772,390.3422936292898,390.32928940324723
1834,1835,4868020.952643684,4868024.517502375,558403.2249877772,558401.7004976384,390.32928940324723,390.2968092197578
1835,1836,4868024.517502375,4868029.28374225,558401.7004976384,558399.5438046494,390.2968092197578,390.244661335303
1836,1837,4868029.28374225,4868032.806424033,558399.5438046494,558398.1105167603,390.244661335303,390.2123640445921
1837,1838,4868032.806424033,4868033.824856808,558398.1105167603,558397.6467843875,390.2123640445921,390.20730329495336
1838,1839,4868033.824856808,4868038.5297102025,558397.6467843875,558395.5866960653,390.20730329495336,390.16416544060263
1839,1840,4868038.5297102025,4868044.252668825,558395.5866960653,558393.135442445,390.16416544060263,390.1111670404877
1840,1841,4868044.252668825,4868049.094397812,558393.135442445,558391.0262688191,390.1111670404877,390.0711591665162
1841,1842,4868049.094397812,4868053.669601922,558391.0262688191,558388.9764339987,390.0711591665162,390.02768082048283
1842,1843,4868053.669601922,4868056.05011784,558388.9764339987,558387.951444532,390.02768082048283,390.0089179424518
1843,1844,4868056.05011784,4868059.426156478,558387.951444532,558386.5150896067,390.0089179424518,389.9776803766148
1844,1845,4868059.426156478,4868064.055416173,558386.5150896067,558384.4512323845,389.9776803766148,389.9357876237027
1845,1846,4868064.055416173,4868066.344989146,558384.4512323845,558383.4577814419,389.9357876237027,389.91705778191215
1846,1847,4868066.344989146,4868068.718605363,558383.4577814419,558382.4723544808,389.91705778191215,389.8927715673294
1847,1848,4868068.718605363,4868074.59875614,558382.4723544808,558379.8007682543,389.8927715673294,389.8433701785783
1848,1849,4868074.59875614,4868078.28792089,558379.8007682543,558378.2245398416,389.8433701785783,389.81046087792527
1849,1850,4868078.28792089,4868079.309198508,558378.2245398416,558377.8125148974,389.81046087792527,389.80175541129836
1850,1851,4868079.309198508,4868084.088858607,558377.8125148974,558375.7894305007,389.80175541129836,389.7599404634316
1851,1852,4868084.088858607,4868088.741235113,558375.7894305007,558373.7383824745,389.7599404634316,389.72004909322925
1852,1853,4868088.741235113,4868089.976142317,558373.7383824745,558373.1876831744,389.72004909322925,389.7093797044215
1853,1854,4868089.976142317,4868094.504742206,558373.1876831744,558371.2605243387,389.7093797044215,389.67212529508197
1854,1855,4868094.504742206,4868099.22088374,558371.2605243387,558369.132227267,389.67212529508197,389.6323313460658
1855,1856,4868099.22088374,4868101.433504729,558369.132227267,558368.2083287644,389.6323313460658,389.61179854042973
1856,1857,4868101.433504729,4868103.747952726,558368.2083287644,558367.2037332128,389.61179854042973,389.5960268039723
1857,1858,4868103.747952726,4868109.659107343,558367.2037332128,558364.6676276949,389.5960268039723,389.5381349567189
1858,1859,4868109.659107343,4868113.115486836,558364.6676276949,558363.150208004,389.5381349567189,389.51625600723605
1859,1860,4868113.115486836,4868114.208037325,558363.150208004,558362.6900058845,389.51625600723605,389.50692445682836
1860,1861,4868114.208037325,4868118.975796292,558362.6900058845,558360.5692289673,389.50692445682836,389.4601781089723
1861,1862,4868118.975796292,4868123.666906222,558360.5692289673,558358.5529150917,389.4601781089723,389.4255232717457
1862,1863,4868123.666906222,4868124.918073362,558358.5529150917,558358.045147393,389.4255232717457,389.41092349103326
1863,1864,4868124.918073362,4868129.368637711,558358.045147393,558355.9767858346,389.41092349103326,389.3750977029256
1864,1865,4868129.368637711,4868134.144077655,558355.9767858346,558353.9596767557,389.3750977029256,389.3347473639051
1865,1866,4868134.144077655,4868136.336042632,558353.9596767557,558352.9744499783,389.3347473639051,389.31889807312837
1866,1867,4868136.336042632,4868138.641159473,558352.9744499783,558351.9632101612,389.31889807312837,389.3012493669529
1867,1868,4868138.641159473,4868144.564011235,558351.9632101612,558349.4520879361,389.3012493669529,389.25280225122776
1868,1869,4868144.564011235,4868146.786473057,558349.4520879361,558348.4994142799,389.25280225122776,389.2346515479802
1869,1870,4868146.786473057,4868149.099799503,558348.4994142799,558347.4469077865,389.2346515479802,389.215464156543
1870,1871,4868149.099799503,4868153.779048641,558347.4469077865,558345.3975756064,389.215464156543,389.1800641568534
1871,1872,4868153.779048641,4868158.245193785,558345.3975756064,558343.4864025965,389.1800641568534,389.14143894073044
1872,1873,4868158.245193785,4868159.351796754,558343.4864025965,558343.022054176,389.14143894073044,389.1306867712211
1873,1874,4868159.351796754,4868164.130874826,558343.022054176,558340.9365097353,389.1306867712211,389.0885928408903
1874,1875,4868164.130874826,4868169.058279602,558340.9365097353,558338.7671094269,389.0885928408903,389.05592481353796
1875,1876,4868169.058279602,4868170.114507606,558338.7671094269,558338.3757601569,389.05592481353796,389.0407759250189
1876,1877,4868170.114507606,4868174.520064002,558338.3757601569,558336.3885070167,389.0407759250189,389.00357497773666
1877,1878,4868174.520064002,4868179.290646403,558336.3885070167,558334.2690326964,389.00357497773666,388.97410520794324
1878,1879,4868179.290646403,4868181.510270069,558334.2690326964,558333.338253173,388.97410520794324,388.9521561155789
1879,1880,4868181.510270069,4868183.605215442,558333.338253173,558332.3291061564,388.9521561155789,388.93369330222293
1880,1881,4868183.605215442,4868189.5484107025,558332.3291061564,558329.8270805915,388.93369330222293,388.8882580926513
1881,1882,4868189.5484107025,4868192.9025319815,558329.8270805915,558328.3059069265,388.8882580926513,388.86394497447344
1882,1883,4868192.9025319815,4868193.838229053,558328.3059069265,558327.8274619835,388.86394497447344,388.85478264033594
1883,1884,4868193.838229053,4868199.7737965435,558327.8274619835,558325.3170548959,388.85478264033594,388.8078991833479
1884,1885,4868199.7737965435,4868204.116707975,558325.3170548959,558323.4355097674,388.8078991833479,388.76950260588785
1885,1886,4868204.116707975,4868208.654364414,558323.4355097674,558321.4400397198,388.76950260588785,388.73718608341574
1886,1887,4868208.654364414,4868213.5623523425,558321.4400397198,558319.2930954719,388.73718608341574,388.69407424884514
1887,1888,4868213.5623523425,4868215.8291548425,558319.2930954719,558318.3017663121,388.69407424884514,388.680365547904
1888,1889,4868215.8291548425,4868219.39331453,558318.3017663121,558316.7161299657,388.680365547904,388.6508308309558
1889,1890,4868219.39331453,4868223.840911828,558316.7161299657,558314.8176589496,388.6508308309558,388.6106182612396
1890,1891,4868223.840911828,4868227.295978205,558314.8176589496,558313.2914977415,388.6106182612396,388.5882639950497
1891,1892,4868227.295978205,4868228.5574233355,558313.2914977415,558312.6909927498,388.5882639950497,388.57750961666443
1892,1893,4868228.5574233355,4868234.1949051535,558312.6909927498,558310.2429202773,388.57750961666443,388.5309094144624
1893,1894,4868234.1949051535,4868238.689309054,558310.2429202773,558308.3275057015,388.5309094144624,388.4953773920923
1894,1895,4868238.689309054,4868244.487188756,558308.3275057015,558305.7296814076,388.4953773920923,388.4524810148629
1895,1896,4868244.487188756,4868248.911613064,558305.7296814076,558303.8039784074,388.4524810148629,388.4201241911102
1896,1897,4868248.911613064,4868250.084631454,558303.8039784074,558303.3207931026,388.4201241911102,388.41344979598114
1897,1898,4868250.084631454,4868254.507553613,558303.3207931026,558301.3302843239,388.41344979598114,388.3839244800262
1898,1899,4868254.507553613,4868259.299069866,558301.3302843239,558299.2880560809,388.3839244800262,388.34290498400145
1899,1900,4868259.299069866,4868261.573939104,558299.2880560809,558298.2890881847,388.34290498400145,388.32900302722055
1900,1901,4868261.573939104,4868263.71074949,558298.2890881847,558297.3078611712,388.32900302722055,388.3118207908258
1901,1902,4868263.71074949,4868269.575135347,558297.3078611712,558294.748947921,388.3118207908258,388.2662011817434
1902,1903,4868269.575135347,4868273.136980703,558294.748947921,558293.1442252834,388.2662011817434,388.24039459327304
1903,1904,4868273.136980703,4868274.207081476,558293.1442252834,558292.7148237149,388.24039459327304,388.23638578705487
1904,1905,4868274.207081476,4868278.910860773,558292.7148237149,558290.5900461052,388.23638578705487,388.1936408045595
1905,1906,4868278.910860773,4868283.603184735,558290.5900461052,558288.5816510305,388.1936408045595,388.1645178326056
1906,1907,4868283.603184735,4868284.643757226,558288.5816510305,558288.1979925814,388.1645178326056,388.159544766228
1907,1908,4868284.643757226,4868289.1272084275,558288.1979925814,558286.0623692345,388.159544766228,388.12188792558123
1908,1909,4868289.1272084275,4868293.761465554,558286.0623692345,558284.1449868425,388.12188792558123,388.08643454064605
1909,1910,4868293.761465554,4868296.081617468,558284.1449868425,558283.1466485388,388.08643454064605,388.06635726406
1910,1911,4868296.081617468,4868299.3372453535,558283.1466485388,558281.570906029,388.06635726406,388.04567982325585
1911,1912,4868299.3372453535,4868303.783628006,558281.570906029,558279.6769355796,388.04567982325585,388.0160546426383
1912,1913,4868303.783628006,4868307.238925947,558279.6769355796,558278.216733438,388.0160546426383,387.9834901889376
1913,1914,4868307.238925947,4868308.519384922,558278.216733438,558277.6048753314,387.9834901889376,387.9735476409971
1914,1915,4868308.519384922,4868314.285038527,558277.6048753314,558275.0682741046,387.9735476409971,387.9379432300008
1915,1916,4868314.285038527,4868318.864497925,558275.0682741046,558272.9955807129,387.9379432300008,387.90257374307186
1916,1917,4868318.864497925,4868324.711079876,558272.9955807129,558270.5081326176,387.90257374307186,387.86540761326387
1917,1918,4868324.711079876,4868329.226580647,558270.5081326176,558268.5526775826,387.86540761326387,387.82731580776084
1918,1919,4868329.226580647,4868330.482658247,558268.5526775826,558268.0110028151,387.82731580776084,387.82071479835884
1919,1920,4868330.482658247,4868333.952990608,558268.0110028151,558266.4633712246,387.82071479835884,387.8037852865514
1920,1921,4868333.952990608,4868338.679421469,558266.4633712246,558264.3742948072,387.8037852865514,387.7640210616005
1921,1922,4868338.679421469,4868341.169886815,558264.3742948072,558263.3370877847,387.7640210616005,387.7504482783973
1922,1923,4868341.169886815,4868344.505441505,558263.3370877847,558261.8881566982,387.7504482783973,387.72374319237133
1923,1924,4868344.505441505,4868349.259326582,558261.8881566982,558259.7282030735,387.72374319237133,387.69009714413085
1924,1925,4868349.259326582,4868352.78191495,558259.7282030735,558258.2549836059,387.69009714413085,387.6695423594509
1925,1926,4868352.78191495,4868353.8260578485,558258.2549836059,558257.771763251,387.6695423594509,387.65933969514276
1926,1927,4868353.8260578485,4868359.599351011,558257.771763251,558255.2541114381,387.65933969514276,387.6190163502213
1927,1928,4868359.599351011,4868364.000168687,558255.2541114381,558253.2774441047,387.6190163502213,387.58851763795343
1928,1929,4868364.000168687,4868368.577209906,558253.2774441047,558251.3030128838,387.58851763795343,387.55447328128935
1929,1930,4868368.577209906,4868374.531544059,558251.3030128838,558248.6582229839,387.55447328128935,387.52389544294397
1930,1931,4868374.531544059,4868376.035402877,558248.6582229839,558247.9964696233,387.52389544294397,387.5175840284273
1931,1932,4868376.035402877,4868378.107415499,558247.9964696233,558247.0336637751,387.5175840284273,387.49377777748657
1932,1933,4868378.107415499,4868379.29128998,558247.0336637751,558246.5496936131,387.49377777748657,387.48305426010165
1933,1934,4868379.29128998,4868383.762578868,558246.5496936131,558244.5256481421,387.48305426010165,387.4641583593417
1934,1935,4868383.762578868,4868387.2077392945,558244.5256481421,558243.1153027242,387.4641583593417,387.4400940436885
1935,1936,4868387.2077392945,4868389.529208159,558243.1153027242,558242.005853939,387.4400940436885,387.41953859231506
1936,1937,4868389.529208159,4868394.294118272,558242.005853939,558239.9543630565,387.41953859231506,387.3905035361093
1937,1938,4868394.294118272,4868397.820882669,558239.9543630565,558238.4358018833,387.3905035361093,387.3730962239959
1938,1939,4868397.820882669,4868398.825241665,558238.4358018833,558237.9265142861,387.3730962239959,387.3620805554446
1939,1940,4868398.825241665,4868404.833047191,558237.9265142861,558235.333876766,387.3620805554446,387.3276894803527
1940,1941,4868404.833047191,4868409.127904864,558235.333876766,558233.4025390911,387.3276894803527,387.2947519615124
1941,1942,4868409.127904864,4868413.906342379,558233.4025390911,558231.3731462399,387.2947519615124,387.26210511704994
1942,1943,4868413.906342379,4868418.663518857,558231.3731462399,558229.234510502,387.26210511704994,387.2354749398337
1943,1944,4868418.663518857,4868421.092586726,558229.234510502,558228.1575061345,387.2354749398337,387.214315970191
1944,1945,4868421.092586726,4868424.441044879,558228.1575061345,558226.6901044619,387.214315970191,387.1992060598144
1945,1946,4868424.441044879,4868429.24485719,558226.6901044619,558224.634547404,387.1992060598144,387.164526146803
1946,1947,4868429.24485719,4868432.671687163,558224.634547404,558223.0551173753,387.164526146803,387.1482944824243
1947,1948,4868432.671687163,4868433.712799788,558223.0551173753,558222.5752354771,387.1482944824243,387.13918096933986
1948,1949,4868433.712799788,4868439.671883492,558222.5752354771,558219.9924769053,387.13918096933986,387.10152698677297
1949,1950,4868439.671883492,4868442.950203319,558219.9924769053,558218.4656814361,387.10152698677297,387.0859987121213
1950,1951,4868442.950203319,4868444.031443896,558218.4656814361,558218.0249733625,387.0859987121213,387.07111831188774
1951,1952,4868444.031443896,4868448.7428457,558218.0249733625,558216.0240587394,387.07111831188774,387.0447524604255
1952,1953,4868448.7428457,4868453.528783778,558216.0240587394,558213.8173869936,387.0447524604255,387.01255607077843
1953,1954,4868453.528783778,4868454.500886165,558213.8173869936,558213.4401436584,387.01255607077843,387.0056642428428
1954,1955,4868454.500886165,4868459.259545107,558213.4401436584,558211.3270810923,387.0056642428428,386.97840867375584
1955,1956,4868459.259545107,4868464.071250221,558211.3270810923,558209.231215482,386.97840867375584,386.9437057441508
1956,1957,4868464.071250221,4868466.32163057,558209.231215482,558208.1837858438,386.9437057441508,386.9366067834245
1957,1958,4868466.32163057,4868468.551218937,558208.1837858438,558207.2383468482,386.9366067834245,386.9231067493306
1958,1959,4868468.551218937,4868474.567998167,558207.2383468482,558204.5748069831,386.9231067493306,386.88539974351704
1959,1960,4868474.567998167,4868478.143513235,558204.5748069831,558202.8938227914,386.88539974351704,386.8580679891116
1960,1961,4868478.143513235,4868479.099464739,558202.8938227914,558202.5428154563,386.8580679891116,386.8518412391979
1961,1962,4868479.099464739,4868483.869230405,558202.5428154563,558200.4572176023,386.8518412391979,386.82348380478084
1962,1963,4868483.869230405,4868488.6554235285,558200.4572176023,558198.3158836833,386.82348380478084,386.78487447766923
1963,1964,4868488.6554235285,4868494.362045778,558198.3158836833,558195.8361604552,386.78487447766923,386.7533967761535
1964,1965,4868494.362045778,4868499.148537854,558195.8361604552,558193.6689921186,386.7533967761535,386.72565202033405
1965,1966,4868499.148537854,4868500.209496276,558193.6689921186,558193.1548136793,386.72565202033405,386.716457563923
1966,1967,4868500.209496276,4868503.713897219,558193.1548136793,558191.6852946929,386.716457563923,386.69904309310635
1967,1968,4868503.713897219,4868509.609508095,558191.6852946929,558189.00065014,386.69904309310635,386.65473234848685
1968,1969,4868509.609508095,4868510.903525366,558189.00065014,558188.3607165493,386.65473234848685,386.65270647382226
1969,1970,4868510.903525366,4868514.12827329,558188.3607165493,558187.0014165406,386.65270647382226,386.62952013806864
1970,1971,4868514.12827329,4868518.645246844,558187.0014165406,558184.994496581,386.62952013806864,386.59350987796626
1971,1972,4868518.645246844,4868522.110485879,558184.994496581,558183.4915427964,386.59350987796626,386.57068402027306
1972,1973,4868522.110485879,4868524.55801216,558183.4915427964,558182.3228787385,386.57068402027306,386.5497472227571
1973,1974,4868524.55801216,4868529.136387522,558182.3228787385,558180.3033635583,386.5497472227571,386.5206662961529
1974,1975,4868529.136387522,4868533.91390469,558180.3033635583,558178.1609412114,386.5206662961529,386.48965666500794
1975,1976,4868533.91390469,4868538.606867911,558178.1609412114,558176.0979573401,386.48965666500794,386.4683868388591
1976,1977,4868538.606867911,4868544.3763945885,558176.0979573401,558173.4902301504,386.4683868388591,386.43189544924553
1977,1978,4868544.3763945885,4868549.143243648,558173.4902301504,558171.3568116623,386.43189544924553,386.41704129182045
1978,1979,4868549.143243648,4868553.997644887,558171.3568116623,558169.1892859221,386.41704129182045,386.397692889206
1979,1980,4868553.997644887,4868556.34077746,558169.1892859221,558168.2033599078,386.397692889206,386.39204616179626
1980,1981,4868556.34077746,4868558.560211738,558168.2033599078,558167.2303081034,386.39204616179626,386.3848585293958
1981,1982,4868558.560211738,4868564.499984574,558167.2303081034,558164.5050385039,386.3848585293958,386.36221027333914
1982,1983,4868564.499984574,4868568.168794636,558164.5050385039,558162.9637536189,386.36221027333914,386.3485541803873
1983,1984,4868568.168794636,4868569.092690524,558162.9637536189,558162.5525457431,386.3485541803873,386.34657909467285
1984,1985,4868569.092690524,4868573.714014039,558162.5525457431,558160.4163712086,386.34657909467285,386.32927306248905
1985,1986,4868573.714014039,4868578.381305663,558160.4163712086,558158.388685066,386.32927306248905,386.3138805729406
1986,1987,4868578.381305663,4868579.282499647,558158.388685066,558157.9854467079,386.3138805729406,386.31207783097796
1987,1988,4868579.282499647,4868583.931182415,558157.9854467079,558155.8908206709,386.31207783097796,386.29660921400193
1988,1989,4868583.931182415,4868588.865607373,558155.8908206709,558153.7209159321,386.29660921400193,386.2809920633001
1989,1990,4868588.865607373,4868590.036775389,558153.7209159321,558153.210008507,386.2809920633001,386.27785742549327
1990,1991,4868590.036775389,4868594.537174469,558153.210008507,558151.2133658456,386.27785742549327,386.2612213655223
1991,1992,4868594.537174469,4868599.261769797,558151.2133658456,558149.1306261823,386.2612213655223,386.24671608240317
1992,1993,4868599.261769797,4868601.475165778,558149.1306261823,558148.1626911581,386.24671608240317,386.23923568644113
1993,1994,4868601.475165778,4868603.683202214,558148.1626911581,558147.2484460791,386.23923568644113,386.233788329394
1994,1995,4868603.683202214,4868609.471270986,558147.2484460791,558144.5898175016,386.233788329394,386.21493055441783
1995,1996,4868609.471270986,4868612.770365795,558144.5898175016,558143.1980402585,386.21493055441783,386.2052222836348
1996,1997,4868612.770365795,4868613.871592224,558143.1980402585,558142.6886930856,386.2052222836348,386.20295492615304
1997,1998,4868613.871592224,4868619.679495186,558142.6886930856,558140.0477827946,386.20295492615304,386.18116329809686
1998,1999,4868619.679495186,4868624.189310892,558140.0477827946,558138.0915644581,386.18116329809686,386.1685370417471
1999,2000,4868624.189310892,4868628.856866339,558138.0915644581,558135.963520898,386.1685370417471,386.1525091734097
2000,2001,4868628.856866339,4868633.888534223,558135.963520898,558133.7433390607,386.1525091734097,386.1399233597165
2001,2002,4868633.888534223,4868635.026038427,558133.7433390607,558133.265926547,386.1399233597165,386.13203690334274
2002,2003,4868635.026038427,4868639.823071934,558133.265926547,558131.0720837486,386.13203690334274,386.1213268997735
2003,2004,4868639.823071934,4868644.316283598,558131.0720837486,558129.1571178476,386.1213268997735,386.10599086029475
2004,2005,4868644.316283598,4868646.563011179,558129.1571178476,558128.1112150545,386.10599086029475,386.09479066847433
2005,2006,4868646.563011179,4868648.890245289,558128.1112150545,558127.125722833,386.09479066847433,386.09110465686916
2006,2007,4868648.890245289,4868653.934529052,558127.125722833,558124.8401404864,386.09110465686916,386.07837086988513
2007,2008,4868653.934529052,4868657.351191915,558124.8401404864,558123.3624388617,386.07837086988513,386.0664842825888
2008,2009,4868657.351191915,4868658.62415261,558123.3624388617,558122.7477539835,386.0664842825888,386.06281656181363
2009,2010,4868658.62415261,4868664.648333277,558122.7477539835,558120.0480515264,386.06281656181363,386.0475503649658
2010,2011,4868664.648333277,4868669.186136393,558120.0480515264,558118.0737034495,386.0475503649658,386.0300204736947
2011,2012,4868669.186136393,4868673.778542623,558118.0737034495,558116.0091723372,386.0300204736947,386.01790109001183
2012,2013,4868673.778542623,4868678.852855079,558116.0091723372,558113.7071698066,386.01790109001183,386.00160628288603
2013,2014,4868678.852855079,4868679.823179362,558113.7071698066,558113.3041356254,386.00160628288603,385.9998444856206
2014,2015,4868679.823179362,4868684.785387807,558113.3041356254,558111.1089612206,385.9998444856206,385.98765355224447
2015,2016,4868684.785387807,4868689.245708291,558111.1089612206,558109.0972013784,385.98765355224447,385.97441445043455
2016,2017,4868689.245708291,4868691.444708725,558109.0972013784,558108.1459842997,385.97441445043455,385.9658117531687
